C. porcellus	MIR-12083
C. porcellus	MIR-12084
Euarchontoglires	MIR-511
Euarchontoglires	MIR-770
Glires	MIR-872
C. teleta	MIR-2692
C. teleta	MIR-2697
C. teleta	MIR-2699
C. teleta	MIR-2702
C. teleta	MIR-2703
Annelida	MIR-1987
Annelida	MIR-1995
Annelida	MIR-1996
Annelida	MIR-1997
Annelida	MIR-1998
Annelida	MIR-2000
Annelida	MIR-2685
Annelida	MIR-2686
Annelida	MIR-2687
Annelida	MIR-2689
Annelida	MIR-2690
Annelida	MIR-2691
Annelida	MIR-2693
Annelida	MIR-2705
Annelida	MIR-2707
Drosophila	MIR-1003
Drosophila	MIR-1006
Drosophila	MIR-1010
Drosophila	MIR-284
Drosophila	MIR-314
Drosophila	MIR-955
Drosophila	MIR-956
Drosophila	MIR-960
Drosophila	MIR-962
Drosophila	MIR-963
Drosophila	MIR-964
Drosophila	MIR-968
Drosophila	MIR-969
Drosophila	MIR-973
Drosophila	MIR-974
Drosophila	MIR-975
Drosophila	MIR-976
Drosophila	MIR-977
Drosophila	MIR-987
D. melanogaster group	MIR-1007
D. melanogaster group	MIR-959
D. melanogaster group	MIR-961
D. melanogaster group	MIR-978
D. melanogaster group	MIR-986
D. ananassae	DAN-NOVEL-1
D. ananassae	DAN-NOVEL-10
D. ananassae	DAN-NOVEL-11
D. ananassae	DAN-NOVEL-12
D. ananassae	DAN-NOVEL-13
D. ananassae	DAN-NOVEL-14
D. ananassae	DAN-NOVEL-15
D. ananassae	DAN-NOVEL-16
D. ananassae	DAN-NOVEL-17
D. ananassae	DAN-NOVEL-18
D. ananassae	DAN-NOVEL-19
D. ananassae	DAN-NOVEL-2
D. ananassae	DAN-NOVEL-20
D. ananassae	DAN-NOVEL-3
D. ananassae	DAN-NOVEL-4
D. ananassae	DAN-NOVEL-5
D. ananassae	DAN-NOVEL-6
D. ananassae	DAN-NOVEL-7
D. ananassae	DAN-NOVEL-8
D. ananassae	DAN-NOVEL-9
D. melanogaster subgroup	MIR-1001
D. melanogaster subgroup	MIR-303
D. melanogaster subgroup	MIR-4969
D. melanogaster subgroup	MIR-966
D. melanogaster subgroup	MIR-967
D. melanogaster subgroup	MIR-983
D. melanogaster subgroup	MIR-991
D. melanogaster subgroup	MIR-992
D. melanogaster + D. simulans	MIR-4983
D. melanogaster + D. simulans	MIR-972
D. melanogaster + D. simulans	MIR-982
D. melanogaster + D. simulans	MIR-985
D. melanogaster	MIR-2279
D. melanogaster	MIR-2499
D. melanogaster	MIR-2501
D. melanogaster	MIR-9388
D. melanogaster	MIR-984
D. melanogaster	MIR-997
D. mojavensis	DMO-NOVEL-1
D. mojavensis	DMO-NOVEL-10
D. mojavensis	DMO-NOVEL-11
D. mojavensis	DMO-NOVEL-12
D. mojavensis	DMO-NOVEL-13
D. mojavensis	DMO-NOVEL-14
D. mojavensis	DMO-NOVEL-15
D. mojavensis	DMO-NOVEL-16
D. mojavensis	DMO-NOVEL-2
D. mojavensis	DMO-NOVEL-3
D. mojavensis	DMO-NOVEL-4
D. mojavensis	DMO-NOVEL-5
D. mojavensis	DMO-NOVEL-6
D. mojavensis	DMO-NOVEL-7
D. mojavensis	DMO-NOVEL-8
D. mojavensis	DMO-NOVEL-9
D. mojavensis	MIR-9538
D. mojavensis	MIR-9540
D. mojavensis	MIR-9692
D. mojavensis	MIR-9696
D. mojavensis	MIR-9698
D. mojavensis	MIR-9699
D. mojavensis	MIR-9701
D. mojavensis	MIR-9703
D. mojavensis	MIR-9707
D. mojavensis	MIR-9717
D. novemcinctus	MIR-12085
D. novemcinctus	MIR-12086
D. novemcinctus	MIR-12087
D. pulex	DPU-NOVEL-1
D. pulex	DPU-NOVEL-2
D. pulex	DPU-NOVEL-3
D. pulex	DPU-NOVEL-4
D. pulex	DPU-NOVEL-5
D. pulex	DPU-NOVEL-6
D. pulex	DPU-NOVEL-7
D. pulex	DPU-NOVEL-8
Teleostei	MIR-7132
Teleostei	MIR-7133
Teleostei	MIR-723
D. rerio	DRE-NOVEL-1
D. rerio	DRE-NOVEL-2
D. rerio	DRE-NOVEL-3
D. rerio	DRE-NOVEL-4
D. rerio	DRE-NOVEL-5
D. rerio	DRE-NOVEL-6
D. rerio	DRE-NOVEL-7
D. rerio	DRE-NOVEL-8
D. rerio	MIR-2189
D. rerio	MIR-2191
D. rerio	MIR-7148
D. rerio	MIR-7149
D. rerio	MIR-732
Neopterygii	MIR-724
Neopterygii	MIR-728
Neopterygii	MIR-729
Neopterygii	MIR-734
D. simulans	MIR-2582
D. simulans	MIR-2583
D. simulans	MIR-2584
D. simulans	MIR-9369
D. yakuba	MIR-9681
D. yakuba	MIR-9682
D. yakuba	MIR-9690
E. burgeri	EBU-NOVEL-1
Cyclostomata	MIR-4542
Cyclostomata	MIR-4543
Cyclostomata	MIR-4544
Cyclostomata	MIR-4545
E. fetida	EFE-NOVEL-1
E. fetida	EFE-NOVEL-2
E. fetida	EFE-NOVEL-3
E. fetida	EFE-NOVEL-4
E. fetida	EFE-NOVEL-5
E. fetida	EFE-NOVEL-6
E. telfairi	ETE-NOVEL-1
E. telfairi	ETE-NOVEL-2
E. telfairi	ETE-NOVEL-3
E. telfairi	ETE-NOVEL-4
E. telfairi	ETE-NOVEL-5
E. telfairi	ETE-NOVEL-6
G. gallus	MIR-10585
G. gallus	MIR-12223
G. gallus	MIR-12246
G. gallus	MIR-12265
G. gallus	MIR-12277
G. gallus	MIR-1452
G. gallus	MIR-1550
G. gallus	MIR-1551
G. gallus	MIR-1553
G. gallus	MIR-1555
G. gallus	MIR-1560
G. gallus	MIR-1591
G. gallus	MIR-1596
G. gallus	MIR-1601
G. gallus	MIR-1618
G. gallus	MIR-1651
G. gallus	MIR-1663
G. gallus	MIR-1668
G. gallus	MIR-1669
G. gallus	MIR-1685
G. gallus	MIR-1689
G. gallus	MIR-1728
G. gallus	MIR-1731
G. gallus	MIR-1736
G. gallus	MIR-1751
G. gallus	MIR-1774
G. gallus	MIR-1806
G. gallus	MIR-7441
G. gallus	MIR-7462
G. morhua	GMO-NOVEL-1
G. morhua	GMO-NOVEL-10
G. morhua	GMO-NOVEL-2
G. morhua	GMO-NOVEL-3
G. morhua	GMO-NOVEL-4
G. morhua	GMO-NOVEL-5
G. morhua	GMO-NOVEL-6
G. morhua	GMO-NOVEL-7
G. morhua	GMO-NOVEL-8
G. morhua	GMO-NOVEL-9
G. morhua	MIR-11183
G. morhua	MIR-11187
G. morhua	MIR-11217
G. morhua	MIR-11223
G. morhua	MIR-11228
G. morhua	MIR-11230
G. morhua	MIR-11236
G. morhua	MIR-11272
G. morhua	MIR-11275
G. morhua	MIR-11278
G. morhua	MIR-11935
G. morhua	MIR-11937
Acanthomorpha	MIR-8160
H. melpomene	HME-NOVEL-1
H. melpomene	HME-NOVEL-2
H. melpomene	HME-NOVEL-3
H. melpomene	HME-NOVEL-4
H. melpomene	HME-NOVEL-5
H. melpomene	HME-NOVEL-6
H. melpomene	HME-NOVEL-7
H. melpomene	MIR-10485
H. melpomene	MIR-2755
H. melpomene	MIR-2756
H. melpomene	MIR-2763
H. melpomene	MIR-2766
H. melpomene	MIR-2767
H. melpomene	MIR-2786
H. melpomene	MIR-3327
H. melpomene	MIR-3338
H. melpomene	MIR-6301
H. melpomene	MIR-6302
H. melpomene	MIR-6304
H. melpomene	MIR-6305
H. melpomene	MIR-6307
Catarrhini	MIR-1180
Catarrhini	MIR-1323
Catarrhini	MIR-3140
Catarrhini	MIR-3145
Catarrhini	MIR-3146
Catarrhini	MIR-3173
Catarrhini	MIR-3200
Catarrhini	MIR-3617
Catarrhini	MIR-3934
Catarrhini	MIR-4524
